FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,TIPO DELITO,CANTIDAD
03/26/2013 12:00:00 AM,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,SECUESTRO SIMPLE,1
03/27/2013 12:00:00 AM,19,CAUCA,19701,SANTA ROSA,SECUESTRO SIMPLE,1
04/01/2013 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
04/01/2013 12:00:00 AM,19,CAUCA,19585,PURACE,SECUESTRO EXTORSIVO,2
04/02/2013 12:00:00 AM,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,SECUESTRO EXTORSIVO,1
04/04/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
04/05/2013 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,SECUESTRO EXTORSIVO,1
04/05/2013 12:00:00 AM,20,CESAR,20032,ASTREA,SECUESTRO EXTORSIVO,1
04/07/2013 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,SECUESTRO EXTORSIVO,2
04/11/2013 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1
04/14/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
04/15/2013 12:00:00 AM,19,CAUCA,19397,LA VEGA,SECUESTRO EXTORSIVO,1
04/15/2013 12:00:00 AM,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1
04/15/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
04/16/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
04/17/2013 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
04/17/2013 12:00:00 AM,85,CASANARE,85430,TRINIDAD,SECUESTRO EXTORSIVO,1
04/20/2013 12:00:00 AM,50,META,50318,GUAMAL,SECUESTRO EXTORSIVO,1
04/20/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
04/21/2013 12:00:00 AM,27,CHOCÓ,27075,BAHIA SOLANO,SECUESTRO SIMPLE,1
04/22/2013 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,SECUESTRO SIMPLE,1
04/27/2013 12:00:00 AM,15,BOYACÁ,15407,VILLA DE LEYVA,SECUESTRO SIMPLE,1
04/30/2013 12:00:00 AM,19,CAUCA,19513,PADILLA,SECUESTRO EXTORSIVO,1
05/01/2013 12:00:00 AM,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
05/02/2013 12:00:00 AM,76,VALLE DEL CAUCA,76616,RIOFRIO,SECUESTRO EXTORSIVO,1
05/03/2013 12:00:00 AM,23,CÓRDOBA,23079,BUENAVISTA,SECUESTRO EXTORSIVO,1
05/03/2013 12:00:00 AM,66,RISARALDA,66682,SANTA ROSA DE CABAL,SECUESTRO EXTORSIVO,1
05/05/2013 12:00:00 AM,5,ANTIOQUIA,5674,SAN VICENTE,SECUESTRO SIMPLE,2
05/08/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/08/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
05/09/2013 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1
05/09/2013 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO SIMPLE,3
05/09/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
05/10/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/14/2013 12:00:00 AM,44,LA GUAJIRA,44847,URIBIA,SECUESTRO EXTORSIVO,2
05/15/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/15/2013 12:00:00 AM,85,CASANARE,85010,AGUAZUL,SECUESTRO SIMPLE,1
05/16/2013 12:00:00 AM,8,ATLÁNTICO,8560,PONEDERA,SECUESTRO EXTORSIVO,1
05/16/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/17/2013 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,3
05/21/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/22/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/22/2013 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
05/22/2013 12:00:00 AM,54,NORTE DE SANTANDER,54174,CHITAGA,SECUESTRO EXTORSIVO,1
05/24/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
05/24/2013 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
05/26/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
05/26/2013 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
05/28/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
06/04/2013 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
06/04/2013 12:00:00 AM,50,META,50330,MESETAS,SECUESTRO EXTORSIVO,1
06/06/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
06/08/2013 12:00:00 AM,73,TOLIMA,73616,RIOBLANCO,SECUESTRO EXTORSIVO,1
06/09/2013 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,SECUESTRO SIMPLE,1
06/10/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
06/11/2013 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
06/12/2013 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,2
06/14/2013 12:00:00 AM,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,1
06/17/2013 12:00:00 AM,5,ANTIOQUIA,5250,EL BAGRE,SECUESTRO EXTORSIVO,1
06/19/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
06/20/2013 12:00:00 AM,95,GUAVIARE,95025,EL RETORNO,SECUESTRO SIMPLE,1
06/24/2013 12:00:00 AM,25,CUNDINAMARCA,25430,MADRID,SECUESTRO EXTORSIVO,1
06/24/2013 12:00:00 AM,54,NORTE DE SANTANDER,54003,ABREGO,SECUESTRO EXTORSIVO,1
06/28/2013 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1
06/28/2013 12:00:00 AM,15,BOYACÁ,15001,TUNJA,SECUESTRO SIMPLE,1
06/29/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
07/03/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
07/03/2013 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
07/06/2013 12:00:00 AM,27,CHOCÓ,27787,TADO,SECUESTRO EXTORSIVO,1
07/07/2013 12:00:00 AM,19,CAUCA,19355,INZA,SECUESTRO SIMPLE,1
07/08/2013 12:00:00 AM,73,TOLIMA,73148,CARMEN DE APICALA,SECUESTRO EXTORSIVO,1
07/09/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
07/10/2013 12:00:00 AM,25,CUNDINAMARCA,25183,CHOCONTA,SECUESTRO SIMPLE,1
07/12/2013 12:00:00 AM,5,ANTIOQUIA,5045,APARTADO,SECUESTRO EXTORSIVO,1
07/15/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
07/15/2013 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
07/16/2013 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
07/17/2013 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,SECUESTRO EXTORSIVO,1
07/20/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
07/23/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
07/23/2013 12:00:00 AM,63,QUINDÍO,63001,ARMENIA,SECUESTRO EXTORSIVO,1
07/23/2013 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
07/25/2013 12:00:00 AM,85,CASANARE,85139,MANI,SECUESTRO SIMPLE,1
07/27/2013 12:00:00 AM,5,ANTIOQUIA,5038,ANGOSTURA,SECUESTRO EXTORSIVO,2
07/27/2013 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO SIMPLE,1
07/28/2013 12:00:00 AM,15,BOYACÁ,15176,CHIQUINQUIRA,SECUESTRO SIMPLE,1
07/29/2013 12:00:00 AM,86,PUTUMAYO,86569,PUERTO CAICEDO,SECUESTRO EXTORSIVO,1
07/30/2013 12:00:00 AM,19,CAUCA,19780,SUAREZ,SECUESTRO EXTORSIVO,2
08/02/2013 12:00:00 AM,17,CALDAS,17873,VILLAMARIA,SECUESTRO SIMPLE,1
08/04/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
08/04/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
08/05/2013 12:00:00 AM,52,NARIÑO,52001,PASTO,SECUESTRO SIMPLE,1
08/06/2013 12:00:00 AM,23,CÓRDOBA,23678,SAN CARLOS,SECUESTRO EXTORSIVO,1
08/08/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
08/09/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,3
08/10/2013 12:00:00 AM,5,ANTIOQUIA,5631,SABANETA,SECUESTRO EXTORSIVO,2
08/11/2013 12:00:00 AM,41,HUILA,41551,PITALITO,SECUESTRO SIMPLE,1
08/13/2013 12:00:00 AM,19,CAUCA,19455,MIRANDA,SECUESTRO EXTORSIVO,1
08/17/2013 12:00:00 AM,41,HUILA,41770,SUAZA,SECUESTRO EXTORSIVO,1
08/18/2013 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,SECUESTRO EXTORSIVO,1
08/18/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO SIMPLE,1
08/19/2013 12:00:00 AM,15,BOYACÁ,15104,BOYACA,SECUESTRO SIMPLE,5
08/21/2013 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
08/25/2013 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,SECUESTRO SIMPLE,1
08/28/2013 12:00:00 AM,19,CAUCA,19450,MERCADERES,SECUESTRO SIMPLE,1
09/02/2013 12:00:00 AM,5,ANTIOQUIA,5079,BARBOSA,SECUESTRO SIMPLE,1
09/03/2013 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,SECUESTRO SIMPLE,1
09/05/2013 12:00:00 AM,5,ANTIOQUIA,5031,AMALFI,SECUESTRO EXTORSIVO,2
09/05/2013 12:00:00 AM,54,NORTE DE SANTANDER,54261,EL ZULIA,SECUESTRO EXTORSIVO,1
09/09/2013 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1
09/10/2013 12:00:00 AM,81,ARAUCA,81736,SARAVENA,SECUESTRO SIMPLE,3
09/17/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
09/18/2013 12:00:00 AM,5,ANTIOQUIA,5045,APARTADO,SECUESTRO EXTORSIVO,1
09/18/2013 12:00:00 AM,99,VICHADA,99773,CUMARIBO,SECUESTRO SIMPLE,1
09/20/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
09/21/2013 12:00:00 AM,19,CAUCA,19548,PIENDAMO,SECUESTRO EXTORSIVO,3
09/23/2013 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO SIMPLE,1
09/24/2013 12:00:00 AM,54,NORTE DE SANTANDER,54405,LOS PATIOS,SECUESTRO EXTORSIVO,1
09/26/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
09/26/2013 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
09/26/2013 12:00:00 AM,81,ARAUCA,81736,SARAVENA,SECUESTRO EXTORSIVO,1
09/26/2013 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,3
09/27/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
09/30/2013 12:00:00 AM,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1
10/01/2013 12:00:00 AM,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1
10/03/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
10/04/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
10/07/2013 12:00:00 AM,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
10/14/2013 12:00:00 AM,73,TOLIMA,73268,ESPINAL,SECUESTRO SIMPLE,1
10/14/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
10/16/2013 12:00:00 AM,63,QUINDÍO,63594,QUIMBAYA,SECUESTRO SIMPLE,1
10/17/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
10/17/2013 12:00:00 AM,73,TOLIMA,73319,GUAMO,SECUESTRO EXTORSIVO,1
10/18/2013 12:00:00 AM,8,ATLÁNTICO,8758,SOLEDAD,SECUESTRO EXTORSIVO,1
10/18/2013 12:00:00 AM,27,CHOCÓ,27425,MEDIO ATRATO,SECUESTRO SIMPLE,1
10/18/2013 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,SECUESTRO SIMPLE,3
10/20/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
10/22/2013 12:00:00 AM,50,META,50330,MESETAS,SECUESTRO EXTORSIVO,1
10/22/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,3
10/23/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
10/25/2013 12:00:00 AM,5,ANTIOQUIA,5284,FRONTINO,SECUESTRO EXTORSIVO,1
10/28/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
10/30/2013 12:00:00 AM,81,ARAUCA,81736,SARAVENA,SECUESTRO SIMPLE,1
10/31/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
10/31/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,2
11/03/2013 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO SIMPLE,1
11/05/2013 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1
11/05/2013 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
11/06/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
11/08/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
11/09/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
11/11/2013 12:00:00 AM,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
11/13/2013 12:00:00 AM,52,NARIÑO,52678,SAMANIEGO,SECUESTRO EXTORSIVO,2
11/13/2013 12:00:00 AM,70,SUCRE,70215,COROZAL,SECUESTRO SIMPLE,1
11/15/2013 12:00:00 AM,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1
11/16/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
11/18/2013 12:00:00 AM,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1
11/22/2013 12:00:00 AM,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1
11/23/2013 12:00:00 AM,66,RISARALDA,66170,DOSQUEBRADAS,SECUESTRO SIMPLE,1
11/26/2013 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
11/27/2013 12:00:00 AM,63,QUINDÍO,63001,ARMENIA,SECUESTRO EXTORSIVO,1
11/30/2013 12:00:00 AM,27,CHOCÓ,27205,CONDOTO,SECUESTRO EXTORSIVO,1
12/02/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
12/03/2013 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,3
12/05/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
12/06/2013 12:00:00 AM,19,CAUCA,19517,PAEZ,SECUESTRO SIMPLE,1
12/06/2013 12:00:00 AM,85,CASANARE,85010,AGUAZUL,SECUESTRO EXTORSIVO,1
12/06/2013 12:00:00 AM,86,PUTUMAYO,86749,SIBUNDOY,SECUESTRO EXTORSIVO,1
12/07/2013 12:00:00 AM,19,CAUCA,19824,TOTORO,SECUESTRO EXTORSIVO,1
12/08/2013 12:00:00 AM,5,ANTIOQUIA,5079,BARBOSA,SECUESTRO EXTORSIVO,1
12/10/2013 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
12/11/2013 12:00:00 AM,85,CASANARE,85250,PAZ DE ARIPORO,SECUESTRO SIMPLE,1
12/13/2013 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,SECUESTRO EXTORSIVO,1
12/14/2013 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1
12/16/2013 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
12/17/2013 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO SIMPLE,1
12/19/2013 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
12/19/2013 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO EXTORSIVO,1
12/29/2013 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
12/30/2013 12:00:00 AM,68,SANTANDER,68255,EL PLAYON,SECUESTRO EXTORSIVO,2
12/31/2013 12:00:00 AM,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
01/03/2014 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,SECUESTRO EXTORSIVO,1
01/04/2014 12:00:00 AM,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
01/09/2014 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO EXTORSIVO,1
01/10/2014 12:00:00 AM,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO SIMPLE,1
01/10/2014 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
01/11/2014 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,SECUESTRO SIMPLE,1
01/13/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
01/13/2014 12:00:00 AM,54,NORTE DE SANTANDER,54239,DURANIA,SECUESTRO EXTORSIVO,1
01/13/2014 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,2
01/17/2014 12:00:00 AM,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1
01/17/2014 12:00:00 AM,73,TOLIMA,73275,FLANDES,SECUESTRO EXTORSIVO,5
01/18/2014 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
01/20/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
01/21/2014 12:00:00 AM,17,CALDAS,17174,CHINCHINA,SECUESTRO SIMPLE,1
01/24/2014 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,SECUESTRO EXTORSIVO,1
01/26/2014 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2
01/26/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
01/26/2014 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,SECUESTRO SIMPLE,1
01/27/2014 12:00:00 AM,76,VALLE DEL CAUCA,76126,CALIMA,SECUESTRO EXTORSIVO,1
01/30/2014 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
01/30/2014 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO SIMPLE,1
02/04/2014 12:00:00 AM,5,ANTIOQUIA,5347,HELICONIA,SECUESTRO SIMPLE,1
02/04/2014 12:00:00 AM,41,HUILA,41799,TELLO,SECUESTRO EXTORSIVO,1
02/04/2014 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
02/05/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
02/05/2014 12:00:00 AM,54,NORTE DE SANTANDER,54398,LA PLAYA,SECUESTRO EXTORSIVO,1
02/06/2014 12:00:00 AM,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,2
02/07/2014 12:00:00 AM,73,TOLIMA,73319,GUAMO,SECUESTRO EXTORSIVO,3
02/09/2014 12:00:00 AM,41,HUILA,41530,PALESTINA,SECUESTRO EXTORSIVO,1
02/09/2014 12:00:00 AM,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
02/10/2014 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,SECUESTRO EXTORSIVO,1
02/12/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
02/12/2014 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
02/14/2014 12:00:00 AM,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,2
02/14/2014 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
02/15/2014 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,SECUESTRO EXTORSIVO,1
02/16/2014 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
02/17/2014 12:00:00 AM,5,ANTIOQUIA,5120,CACERES,SECUESTRO SIMPLE,1
02/17/2014 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,SECUESTRO EXTORSIVO,1
02/18/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
02/20/2014 12:00:00 AM,76,VALLE DEL CAUCA,76364,JAMUNDI,SECUESTRO SIMPLE,1
02/22/2014 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1
02/22/2014 12:00:00 AM,19,CAUCA,19075,BALBOA,SECUESTRO EXTORSIVO,1
02/24/2014 12:00:00 AM,70,SUCRE,70001,SINCELEJO,SECUESTRO SIMPLE,1
02/25/2014 12:00:00 AM,15,BOYACÁ,15367,JENESANO,SECUESTRO EXTORSIVO,1
02/26/2014 12:00:00 AM,76,VALLE DEL CAUCA,76616,RIOFRIO,SECUESTRO SIMPLE,1
02/27/2014 12:00:00 AM,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,SECUESTRO SIMPLE,1
03/03/2014 12:00:00 AM,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
03/04/2014 12:00:00 AM,68,SANTANDER,68327,GUEPSA,SECUESTRO EXTORSIVO,1
03/05/2014 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO EXTORSIVO,2
03/06/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1
03/06/2014 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
03/08/2014 12:00:00 AM,5,ANTIOQUIA,5093,BETULIA,SECUESTRO EXTORSIVO,1
03/09/2014 12:00:00 AM,5,ANTIOQUIA,5890,YOLOMBO,SECUESTRO EXTORSIVO,1
03/10/2014 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
03/11/2014 12:00:00 AM,47,MAGDALENA,47980,ZONA BANANERA,SECUESTRO EXTORSIVO,1
03/12/2014 12:00:00 AM,15,BOYACÁ,15204,COMBITA,SECUESTRO EXTORSIVO,1
03/12/2014 12:00:00 AM,15,BOYACÁ,15204,COMBITA,SECUESTRO SIMPLE,1
03/12/2014 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
03/14/2014 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
03/16/2014 12:00:00 AM,54,NORTE DE SANTANDER,54261,EL ZULIA,SECUESTRO EXTORSIVO,1
03/19/2014 12:00:00 AM,50,META,50711,VISTAHERMOSA,SECUESTRO SIMPLE,5
03/20/2014 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1
03/23/2014 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
03/23/2014 12:00:00 AM,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,2
03/25/2014 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO SIMPLE,1
03/26/2014 12:00:00 AM,81,ARAUCA,81736,SARAVENA,SECUESTRO SIMPLE,1
