FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
04/06/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/06/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/06/2020 12:00:00 AM,15,BOYACÁ,15185,CHITARAQUE,1
04/06/2020 12:00:00 AM,19,CAUCA,19397,LA VEGA,1
04/06/2020 12:00:00 AM,44,LA GUAJIRA,44001,RIOHACHA,1
04/06/2020 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,1
04/06/2020 12:00:00 AM,85,CASANARE,85001,YOPAL,1
04/07/2020 12:00:00 AM,8,ATLÁNTICO,8758,SOLEDAD,1
04/07/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/07/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,1
04/07/2020 12:00:00 AM,44,LA GUAJIRA,44430,MAICAO,1
04/07/2020 12:00:00 AM,50,META,50330,MESETAS,1
04/07/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
04/07/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/07/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,2
04/08/2020 12:00:00 AM,5,ANTIOQUIA,5585,PUERTO NARE,1
04/08/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/08/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/08/2020 12:00:00 AM,25,CUNDINAMARCA,25214,COTA,1
04/08/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/08/2020 12:00:00 AM,50,META,50683,SAN JUAN DE ARAMA,1
04/08/2020 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/08/2020 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,1
04/08/2020 12:00:00 AM,97,VAUPÉS,97001,MITU,1
04/09/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",12
04/09/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,2
04/09/2020 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
04/09/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
04/09/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/09/2020 12:00:00 AM,20,CESAR,20710,SAN ALBERTO,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,25430,MADRID,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,2
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,25817,TOCANCIPA,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,25875,VILLETA,1
04/09/2020 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,1
04/09/2020 12:00:00 AM,41,HUILA,41298,GARZON,1
04/09/2020 12:00:00 AM,44,LA GUAJIRA,44090,DIBULLA,1
04/09/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/09/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/09/2020 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,8
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,1
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,1
04/10/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/10/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/10/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",9
04/10/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,2
04/10/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/10/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
04/10/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/10/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,9
04/11/2020 12:00:00 AM,5,ANTIOQUIA,5266,ENVIGADO,1
04/11/2020 12:00:00 AM,5,ANTIOQUIA,5792,TARSO,1
04/11/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
04/11/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",7
04/11/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
04/11/2020 12:00:00 AM,19,CAUCA,19397,LA VEGA,1
04/11/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/11/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
04/11/2020 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1
04/11/2020 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,1
04/12/2020 12:00:00 AM,5,ANTIOQUIA,5038,ANGOSTURA,1
04/12/2020 12:00:00 AM,5,ANTIOQUIA,5091,BETANIA,1
04/12/2020 12:00:00 AM,5,ANTIOQUIA,5697,EL SANTUARIO,1
04/12/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/12/2020 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,2
04/12/2020 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,1
04/12/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
04/12/2020 12:00:00 AM,76,VALLE DEL CAUCA,76036,ANDALUCIA,1
04/12/2020 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,1
04/13/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/13/2020 12:00:00 AM,8,ATLÁNTICO,8638,SABANALARGA,1
04/13/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",5
04/13/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/13/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
04/13/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/13/2020 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,1
04/13/2020 12:00:00 AM,44,LA GUAJIRA,44430,MAICAO,1
04/13/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/13/2020 12:00:00 AM,68,SANTANDER,68432,MALAGA,1
04/13/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,8
04/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
04/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1
04/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,1
04/13/2020 12:00:00 AM,81,ARAUCA,81001,ARAUCA,1
04/14/2020 12:00:00 AM,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,1
04/14/2020 12:00:00 AM,5,ANTIOQUIA,5847,URRAO,1
04/14/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
04/14/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",5
04/14/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/14/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/14/2020 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,1
04/14/2020 12:00:00 AM,44,LA GUAJIRA,44279,FONSECA,1
04/14/2020 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,1
04/14/2020 12:00:00 AM,52,NARIÑO,52001,PASTO,1
04/14/2020 12:00:00 AM,52,NARIÑO,52256,EL ROSARIO,1
04/14/2020 12:00:00 AM,52,NARIÑO,52399,LA UNION,1
04/14/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/14/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,3
04/15/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/15/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
04/15/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",5
04/15/2020 12:00:00 AM,15,BOYACÁ,15238,DUITAMA,1
04/15/2020 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
04/15/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,3
04/15/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,2
04/15/2020 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,1
04/15/2020 12:00:00 AM,25,CUNDINAMARCA,25777,SUPATA,1
04/15/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/15/2020 12:00:00 AM,63,QUINDÍO,63001,ARMENIA,1
04/15/2020 12:00:00 AM,66,RISARALDA,66001,PEREIRA,1
04/15/2020 12:00:00 AM,68,SANTANDER,68307,GIRON,1
04/15/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,17
04/15/2020 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,3
04/16/2020 12:00:00 AM,5,ANTIOQUIA,5120,CACERES,1
04/16/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
04/16/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",15
04/16/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/16/2020 12:00:00 AM,15,BOYACÁ,15425,MACANAL,1
04/16/2020 12:00:00 AM,18,CAQUETÁ,18001,FLORENCIA,1
04/16/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/16/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/16/2020 12:00:00 AM,50,META,50313,GRANADA,1
04/16/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/16/2020 12:00:00 AM,68,SANTANDER,68320,GUADALUPE,1
04/16/2020 12:00:00 AM,68,SANTANDER,68547,PIEDECUESTA,1
04/16/2020 12:00:00 AM,70,SUCRE,70418,LOS PALMITOS,1
04/16/2020 12:00:00 AM,70,SUCRE,70742,SAN LUIS DE SINCE,1
04/16/2020 12:00:00 AM,73,TOLIMA,73001,IBAGUE,1
04/16/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,7
04/16/2020 12:00:00 AM,76,VALLE DEL CAUCA,76147,CARTAGO,1
04/16/2020 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1
04/17/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/17/2020 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,1
04/17/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/17/2020 12:00:00 AM,19,CAUCA,19397,LA VEGA,1
04/17/2020 12:00:00 AM,25,CUNDINAMARCA,25862,VERGARA,1
04/17/2020 12:00:00 AM,44,LA GUAJIRA,44078,BARRANCAS,1
04/17/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,2
04/17/2020 12:00:00 AM,54,NORTE DE SANTANDER,54599,RAGONVALIA,1
04/17/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/17/2020 12:00:00 AM,88,SAN ANDRÉS ISLAS,88001,SAN ANDRES,1
04/18/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
04/18/2020 12:00:00 AM,15,BOYACÁ,15001,TUNJA,1
04/18/2020 12:00:00 AM,20,CESAR,20045,BECERRIL,1
04/18/2020 12:00:00 AM,50,META,50577,PUERTO LLERAS,1
04/18/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/18/2020 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
04/18/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/18/2020 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,1
04/19/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
04/19/2020 12:00:00 AM,44,LA GUAJIRA,44078,BARRANCAS,1
04/19/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
04/20/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/20/2020 12:00:00 AM,5,ANTIOQUIA,5266,ENVIGADO,1
04/20/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
04/20/2020 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1
04/20/2020 12:00:00 AM,41,HUILA,41524,PALERMO,1
04/20/2020 12:00:00 AM,41,HUILA,41615,RIVERA,1
04/20/2020 12:00:00 AM,52,NARIÑO,52001,PASTO,1
04/20/2020 12:00:00 AM,52,NARIÑO,52506,OSPINA,1
04/21/2020 12:00:00 AM,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,1
04/21/2020 12:00:00 AM,47,MAGDALENA,47288,FUNDACION,1
04/21/2020 12:00:00 AM,50,META,50590,PUERTO RICO,1
04/21/2020 12:00:00 AM,54,NORTE DE SANTANDER,54003,ABREGO,1
04/21/2020 12:00:00 AM,73,TOLIMA,73275,FLANDES,1
04/21/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/21/2020 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1
04/21/2020 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1
04/21/2020 12:00:00 AM,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,1
04/22/2020 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,1
04/22/2020 12:00:00 AM,5,ANTIOQUIA,5154,CAUCASIA,1
04/22/2020 12:00:00 AM,5,ANTIOQUIA,5579,PUERTO BERRIO,1
04/22/2020 12:00:00 AM,8,ATLÁNTICO,8758,SOLEDAD,1
04/22/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/22/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/22/2020 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,1
04/22/2020 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/22/2020 12:00:00 AM,44,LA GUAJIRA,44001,RIOHACHA,1
04/22/2020 12:00:00 AM,47,MAGDALENA,47245,EL BANCO,1
04/22/2020 12:00:00 AM,50,META,50006,ACACIAS,1
04/23/2020 12:00:00 AM,5,ANTIOQUIA,5380,LA ESTRELLA,1
04/23/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
04/23/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/23/2020 12:00:00 AM,20,CESAR,20013,AGUSTIN CODAZZI,1
04/23/2020 12:00:00 AM,41,HUILA,41001,NEIVA,1
04/23/2020 12:00:00 AM,66,RISARALDA,66001,PEREIRA,1
04/23/2020 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1
04/23/2020 12:00:00 AM,85,CASANARE,85001,YOPAL,1
04/24/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/24/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
04/24/2020 12:00:00 AM,23,CÓRDOBA,23466,MONTELIBANO,1
04/24/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,1
04/24/2020 12:00:00 AM,44,LA GUAJIRA,44001,RIOHACHA,1
04/24/2020 12:00:00 AM,50,META,50590,PUERTO RICO,1
04/24/2020 12:00:00 AM,63,QUINDÍO,63190,CIRCASIA,1
04/24/2020 12:00:00 AM,66,RISARALDA,66001,PEREIRA,1
04/24/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/25/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/25/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/25/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/25/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
04/25/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,2
04/25/2020 12:00:00 AM,73,TOLIMA,73624,ROVIRA,1
04/25/2020 12:00:00 AM,86,PUTUMAYO,86001,MOCOA,1
04/26/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/26/2020 12:00:00 AM,5,ANTIOQUIA,5360,ITAGUI,1
04/26/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/26/2020 12:00:00 AM,70,SUCRE,70678,SAN BENITO ABAD,1
04/26/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/27/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
04/27/2020 12:00:00 AM,5,ANTIOQUIA,5380,LA ESTRELLA,1
04/27/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
04/27/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
04/27/2020 12:00:00 AM,15,BOYACÁ,15759,SOGAMOSO,1
04/27/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
04/27/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
04/27/2020 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,1
04/27/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
04/27/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/28/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,3
04/28/2020 12:00:00 AM,5,ANTIOQUIA,5138,CAÑASGORDAS,1
04/28/2020 12:00:00 AM,5,ANTIOQUIA,5212,COPACABANA,1
04/28/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
04/28/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/28/2020 12:00:00 AM,27,CHOCÓ,27205,CONDOTO,1
04/28/2020 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,1
04/28/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/28/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
04/29/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/29/2020 12:00:00 AM,5,ANTIOQUIA,5172,CHIGORODO,1
04/29/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
04/29/2020 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1
04/29/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,1
04/29/2020 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,1
04/29/2020 12:00:00 AM,47,MAGDALENA,47170,CHIBOLO,1
04/29/2020 12:00:00 AM,50,META,50313,GRANADA,1
04/29/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
04/29/2020 12:00:00 AM,54,NORTE DE SANTANDER,54261,EL ZULIA,1
04/29/2020 12:00:00 AM,66,RISARALDA,66594,QUINCHIA,1
04/29/2020 12:00:00 AM,68,SANTANDER,68081,BARRANCABERMEJA,1
04/29/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/30/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
04/30/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
04/30/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
04/30/2020 12:00:00 AM,15,BOYACÁ,15516,PAIPA,1
04/30/2020 12:00:00 AM,27,CHOCÓ,27491,NOVITA,1
04/30/2020 12:00:00 AM,44,LA GUAJIRA,44847,URIBIA,1
04/30/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
04/30/2020 12:00:00 AM,50,META,50313,GRANADA,2
04/30/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
04/30/2020 12:00:00 AM,76,VALLE DEL CAUCA,76364,JAMUNDI,1
04/30/2020 12:00:00 AM,85,CASANARE,85001,YOPAL,1
04/30/2020 12:00:00 AM,99,VICHADA,99001,PUERTO CARREÑO,1
05/01/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
05/01/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,2
05/01/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",3
05/01/2020 12:00:00 AM,17,CALDAS,17042,ANSERMA,1
05/01/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
05/01/2020 12:00:00 AM,50,META,50573,PUERTO LOPEZ,1
05/01/2020 12:00:00 AM,52,NARIÑO,52001,PASTO,1
05/01/2020 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1
05/01/2020 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,1
05/01/2020 12:00:00 AM,66,RISARALDA,66001,PEREIRA,1
05/01/2020 12:00:00 AM,68,SANTANDER,68679,SAN GIL,1
05/01/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
05/01/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
05/01/2020 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1
05/01/2020 12:00:00 AM,76,VALLE DEL CAUCA,76736,SEVILLA,1
05/02/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
05/02/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
05/02/2020 12:00:00 AM,13,BOLÍVAR,13001,CARTAGENA,1
05/02/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
05/02/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
05/02/2020 12:00:00 AM,50,META,50313,GRANADA,1
05/02/2020 12:00:00 AM,52,NARIÑO,52612,RICAURTE,1
05/02/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
05/02/2020 12:00:00 AM,70,SUCRE,70001,SINCELEJO,1
05/02/2020 12:00:00 AM,70,SUCRE,70265,GUARANDA,1
05/02/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
05/02/2020 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,1
05/02/2020 12:00:00 AM,81,ARAUCA,81736,SARAVENA,1
05/02/2020 12:00:00 AM,85,CASANARE,85125,HATO COROZAL,1
05/03/2020 12:00:00 AM,5,ANTIOQUIA,5034,ANDES,1
05/03/2020 12:00:00 AM,5,ANTIOQUIA,5736,SEGOVIA,1
05/03/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
05/03/2020 12:00:00 AM,50,META,50001,VILLAVICENCIO,1
05/03/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,1
05/03/2020 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1
05/03/2020 12:00:00 AM,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,1
05/04/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
05/04/2020 12:00:00 AM,18,CAQUETÁ,18094,BELEN DE LOS ANDAQUIES,1
05/04/2020 12:00:00 AM,19,CAUCA,19001,POPAYAN,1
05/04/2020 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,1
05/04/2020 12:00:00 AM,25,CUNDINAMARCA,25430,MADRID,1
05/04/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,1
05/04/2020 12:00:00 AM,50,META,50313,GRANADA,2
05/04/2020 12:00:00 AM,50,META,50711,VISTAHERMOSA,1
05/04/2020 12:00:00 AM,52,NARIÑO,52001,PASTO,1
05/04/2020 12:00:00 AM,52,NARIÑO,52323,GUALMATAN,1
05/04/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
05/04/2020 12:00:00 AM,68,SANTANDER,68190,CIMITARRA,1
05/04/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
05/04/2020 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,1
05/05/2020 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,1
05/05/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
05/05/2020 12:00:00 AM,5,ANTIOQUIA,5670,SAN ROQUE,1
05/05/2020 12:00:00 AM,5,ANTIOQUIA,5674,SAN VICENTE,1
05/05/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",4
05/05/2020 12:00:00 AM,13,BOLÍVAR,13244,EL CARMEN DE BOLIVAR,1
05/05/2020 12:00:00 AM,13,BOLÍVAR,13654,SAN JACINTO,1
05/05/2020 12:00:00 AM,15,BOYACÁ,15183,CHITA,1
05/05/2020 12:00:00 AM,15,BOYACÁ,15293,GACHANTIVA,1
05/05/2020 12:00:00 AM,18,CAQUETÁ,18460,MILAN,1
05/05/2020 12:00:00 AM,19,CAUCA,19397,LA VEGA,1
05/05/2020 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,1
05/05/2020 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,4
05/05/2020 12:00:00 AM,52,NARIÑO,52473,MOSQUERA,1
05/05/2020 12:00:00 AM,54,NORTE DE SANTANDER,54518,PAMPLONA,1
05/05/2020 12:00:00 AM,63,QUINDÍO,63130,CALARCA,1
05/05/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
05/06/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,2
05/06/2020 12:00:00 AM,5,ANTIOQUIA,5656,SAN JERONIMO,1
05/06/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
05/06/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
05/06/2020 12:00:00 AM,13,BOLÍVAR,13433,MAHATES,2
05/06/2020 12:00:00 AM,20,CESAR,20032,ASTREA,1
05/06/2020 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1
05/06/2020 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,1
05/06/2020 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,2
05/07/2020 12:00:00 AM,5,ANTIOQUIA,5088,BELLO,1
05/07/2020 12:00:00 AM,5,ANTIOQUIA,5615,RIONEGRO,1
05/07/2020 12:00:00 AM,8,ATLÁNTICO,8001,BARRANQUILLA,1
05/07/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",2
05/07/2020 12:00:00 AM,15,BOYACÁ,15001,TUNJA,1
05/07/2020 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,1
05/07/2020 12:00:00 AM,50,META,50313,GRANADA,1
05/07/2020 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1
05/07/2020 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1
05/08/2020 12:00:00 AM,5,ANTIOQUIA,5001,MEDELLIN,1
05/08/2020 12:00:00 AM,11,BOGOTÁ D.C.,11001,"BOGOTA, D.C.",1
